AGREGAÇÃO,LOCALIDADE,RECONHECIMENTO,GESTOR,TIPO,FONTE,EIXO,SUBEIXO,FINALIDADE,PAGO/CONCEDIDO,PAGO_CONCEDIDO_NUM,GESTOR_NOME,GESTOR_SIGLA_NOME
Municipal,RIOZINHO,Situação de Emergência,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Auxílio-Gas,4080.0,4080.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,RIOZINHO,Situação de Emergência,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Bolsa-Família,124175.0,124175.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,RIOZINHO,Situação de Emergência,MDS,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Bolsa Família: novas famílias incluídas,9110.0,9110.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,RIOZINHO,Situação de Emergência,MEC,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Educação,Alimentação escolar: parcela extra,11940.0,11940.0,Ministério da Educação,MEC (Ministério da Educação)
Municipal,RIOZINHO,Situação de Emergência,MF,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do IRPF,153515.0,153515.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RIOZINHO,Situação de Emergência,MF,Prorrogação,Financiamento,Apoio às Empresas,Prorrogações,Prorrogação de tributos e suspensão de dívidas,22613.700955056178,22613.700955056178,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RIOZINHO,Situação de Emergência,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAMPE SOLIDÁRIO,708700.0,708700.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RIOZINHO,Situação de Emergência,MIDR,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Auxílio Reconstrução,86700.0,86700.0,Ministério da Integração e do Desenvolvimento Regional,MIDR (Ministério da Integração e do Desenvolvimento Regional)
Municipal,RIOZINHO,Situação de Emergência,MIDR,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Defesa Civil,"Defesa Civil: resgate, resposta e reconstrução",1956996.4,1956996.4,Ministério da Integração e do Desenvolvimento Regional,MIDR (Ministério da Integração e do Desenvolvimento Regional)
Municipal,RIOZINHO,Situação de Emergência,MS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Piso Nacional da Enfermagem,3804.22,3804.22,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,RIOZINHO,Situação de Emergência,MTE,Antecipação,Financiamento,Cuidado com as Pessoas,Antecipação,FGTS - Saque Calamidade,263561.64,263561.64,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,RIOZINHO,Situação de Emergência,MTE,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Abono Salarial,567823.0,567823.0,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,ROCA SALES,Estado de Calamidade Pública,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Auxílio-Gas,14280.0,14280.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROCA SALES,Estado de Calamidade Pública,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Bolsa-Família,214340.0,214340.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROCA SALES,Estado de Calamidade Pública,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do BPC,127080.0,127080.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROCA SALES,Estado de Calamidade Pública,MDS,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Bolsa Família: novas famílias incluídas,31344.0,31344.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROCA SALES,Estado de Calamidade Pública,MDS,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Assistência Social,"Segurança alimentar e assistência social: PAA, cestas, abrigos e parcela extra SUAS",1037160.0,1037160.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROCA SALES,Estado de Calamidade Pública,MEC,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Educação,Alimentação escolar: parcela extra,22319.2,22319.2,Ministério da Educação,MEC (Ministério da Educação)
Municipal,ROCA SALES,Estado de Calamidade Pública,MEC,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Educação,Programa Dinheiro Direto na Escola (PDDE): limpeza e reparos,38000.0,38000.0,Ministério da Educação,MEC (Ministério da Educação)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do IRPF,365286.0,365286.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Prorrogação,Financiamento,Apoio às Empresas,Prorrogações,Prorrogação de tributos e suspensão de dívidas,2654001.3724793135,2654001.3724793135,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAF/PRONAMP,3638668.44,3638668.44,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAMPE SOLIDÁRIO,13638231.0,13638231.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Empresas,Programa Emergencial de Acesso a Crédito (PEAC),48314496.05,48314496.05,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Recursos Novos,Orçamento Federal,Apoio às Empresas,Crédito para Empresas,Crédito a empresas de todos os portes via Fundo Social,56926417.24,56926417.24,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MF,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Fundo de Participação dos Municípios,Fundo de Participação dos Municípios (FPM),1551001.2,1551001.2,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROCA SALES,Estado de Calamidade Pública,MIDR,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Auxílio Reconstrução,7956000.0,7956000.0,Ministério da Integração e do Desenvolvimento Regional,MIDR (Ministério da Integração e do Desenvolvimento Regional)
Municipal,ROCA SALES,Estado de Calamidade Pública,MIDR,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Defesa Civil,"Defesa Civil: resgate, resposta e reconstrução",9908110.24,9908110.24,Ministério da Integração e do Desenvolvimento Regional,MIDR (Ministério da Integração e do Desenvolvimento Regional)
Municipal,ROCA SALES,Estado de Calamidade Pública,MPS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação dos Benefícios Previdenciários,6352714.590000004,6352714.590000004,Ministério da Previdência Social,MPS (Ministério da Previdência Social)
Municipal,ROCA SALES,Estado de Calamidade Pública,MS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Piso Nacional da Enfermagem,28613.11,28613.11,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,ROCA SALES,Estado de Calamidade Pública,MS,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Saúde,Atenção especializada - custeio de serviços: Aumento demanda,79926.53,79926.53,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,ROCA SALES,Estado de Calamidade Pública,MS,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Saúde,Atenção Primária - custeio de serviços: aumento demanda,1045323.78,1045323.78,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,ROCA SALES,Estado de Calamidade Pública,MS,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Saúde,"Vigilância epidemiológica: rede de frios, computadores e vacinas",287174.0,287174.0,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,ROCA SALES,Estado de Calamidade Pública,MTE,Antecipação,Financiamento,Cuidado com as Pessoas,Antecipação,FGTS - Saque Calamidade,4237433.56,4237433.56,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,ROCA SALES,Estado de Calamidade Pública,MTE,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Abono Salarial,1156016.0,1156016.0,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,ROCA SALES,Estado de Calamidade Pública,MTE,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Seguro desemprego,331266.8,331266.8,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,RODEIO BONITO,Situação de Emergência,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Auxílio-Gas,918.0,918.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,RODEIO BONITO,Situação de Emergência,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Bolsa-Família,246677.0,246677.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,RODEIO BONITO,Situação de Emergência,MDS,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Bolsa Família: novas famílias incluídas,2550.0,2550.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,RODEIO BONITO,Situação de Emergência,MEC,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Educação,Alimentação escolar: parcela extra,11823.6,11823.6,Ministério da Educação,MEC (Ministério da Educação)
Municipal,RODEIO BONITO,Situação de Emergência,MF,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do IRPF,290695.0,290695.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RODEIO BONITO,Situação de Emergência,MF,Prorrogação,Financiamento,Apoio às Empresas,Prorrogações,Prorrogação de tributos e suspensão de dívidas,4718053.593402722,4718053.593402722,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RODEIO BONITO,Situação de Emergência,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAF/PRONAMP,1656839.8,1656839.8,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RODEIO BONITO,Situação de Emergência,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAMPE SOLIDÁRIO,1175820.0,1175820.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RODEIO BONITO,Situação de Emergência,MF,Recursos Novos,Orçamento Federal,Apoio às Empresas,Crédito para Empresas,Crédito a empresas de todos os portes via Fundo Social,1500000.0,1500000.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,RODEIO BONITO,Situação de Emergência,MIDR,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Auxílio Reconstrução,260100.0,260100.0,Ministério da Integração e do Desenvolvimento Regional,MIDR (Ministério da Integração e do Desenvolvimento Regional)
Municipal,RODEIO BONITO,Situação de Emergência,MPS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação dos Benefícios Previdenciários,3235701.0899999985,3235701.0899999985,Ministério da Previdência Social,MPS (Ministério da Previdência Social)
Municipal,RODEIO BONITO,Situação de Emergência,MS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Piso Nacional da Enfermagem,19309.11,19309.11,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,RODEIO BONITO,Situação de Emergência,MTE,Antecipação,Financiamento,Cuidado com as Pessoas,Antecipação,FGTS - Saque Calamidade,2050231.42,2050231.42,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,RODEIO BONITO,Situação de Emergência,MTE,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Abono Salarial,374341.0,374341.0,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,RODEIO BONITO,Situação de Emergência,MTE,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Seguro desemprego,145218.22,145218.22,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
Municipal,ROLADOR,Situação de Emergência,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Auxílio-Gas,3060.0,3060.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROLADOR,Situação de Emergência,MDS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Bolsa-Família,93917.0,93917.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROLADOR,Situação de Emergência,MDS,Recursos Novos,Orçamento Federal,Cuidado com as Pessoas,Recursos Novos,Bolsa Família: novas famílias incluídas,3980.0,3980.0,"Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome","MDS (Ministério do Desenvolvimento Social e Assistência Social, Família e Combate a Fome)"
Municipal,ROLADOR,Situação de Emergência,MEC,Recursos Novos,Orçamento Federal,Medidas para os Municípios,Educação,Alimentação escolar: parcela extra,697.6,697.6,Ministério da Educação,MEC (Ministério da Educação)
Municipal,ROLADOR,Situação de Emergência,MF,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do IRPF,104658.0,104658.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROLADOR,Situação de Emergência,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAF/PRONAMP,1582000.0,1582000.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROLADOR,Situação de Emergência,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Agricultores,PRONAMPE SOLIDÁRIO,10000.0,10000.0,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROLADOR,Situação de Emergência,MF,Recursos Novos,Financiamento,Apoio às Empresas,Crédito para Empresas,Programa Emergencial de Acesso a Crédito (PEAC),1139444.71,1139444.71,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROLADOR,Situação de Emergência,MF,Recursos Novos,Orçamento Federal,Apoio às Empresas,Crédito para Empresas,Crédito a empresas de todos os portes via Fundo Social,36776594.81,36776594.81,Ministério da Fazenda,MF (Ministério da Fazenda)
Municipal,ROLADOR,Situação de Emergência,MS,Antecipação,Orçamento Federal,Cuidado com as Pessoas,Antecipação,Antecipação do Piso Nacional da Enfermagem,649.59,649.59,Ministério da Saúde,MS (Ministério da Saúde)
Municipal,ROLADOR,Situação de Emergência,MTE,Antecipação,Financiamento,Cuidado com as Pessoas,Antecipação,FGTS - Saque Calamidade,117713.19,117713.19,Ministério do Trabalho e Emprego,MTE (Ministério do Trabalho e Emprego)
